Row_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Membership_Type,Order_ID,Order_Date,Delivery_Date,Payment_Method,Order_Status,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Tax,Total_Amount,Website_Visits,Time_On_Website,Rating,Returned_Product,Customer_Satisfaction,Salesperson,Region,Warehouse,Profit,Cost,Revenue
459,CUST00819,Ananya Patel,Male,38,New Delhi,Delhi,India,Platinum,ORD102552,21/04/2023,,Debit Card,Delivered,Sports,Football,3,1151.67,33.46694508541765,46.11,413.77,2758.6,25,22.7,1.0,No,Very Satisfied,  Agent_20  ,North,WH-North,94.49,1744.35,2298.72
460,CUST01308,Aarav Sharma,FEMALE,29,Pune,Maharashtra,India,Regular,ORD100876,24/07/2023,07/27/2023,Cash on Delivery,Shipped,Beauty,Face Wash, 3 ,1545.77,7.895546779681573,45.45,768.81,5085.43,1,15.1,4.0,No,,Agent_19,North,WH-North,677.93,2778.98,4271.17
461,CUST01386,Simran Mehta,Male,35,Lucknow,Uttar Pradesh,India,Regular,ORD100757,17-May-2023,23-May-2023,Debit Card,Delivered,Fashion,Denim Jeans,3,1708.08,9.273097997601578,34.03,836.83,5519.92,10,2.6,3.0,No,Unsatisfied,Agent_11,North,WH-East,,2798.43,4649.06
462,CUST00680,Rahul Iyer,female,34, Ahmedabad ,Gujarat,India,Silver,ORD100827,22-Apr-2023,23-Apr-2023,Cash on Delivery,Returned,Sports,Cricket Bat,6,2082.33,3.3256627246529193,70.44,2174.12,14323.03,4,600.0,2.0,No,Satisfied,Agent_08,East,WH-East,2071.03,7762.88,12078.47
463,CUST00497,Diya Joshi,Female,32,Mumbai,Maharashtra,India,Regular,ORD103677,16/06/2023,2023-06-18,UPI,Delivered,Sports,Cricket Bat,2,3064.98,13.22053665617067,157.39,957.52,6434.46,2,4.1,3.0,Yes,Very Satisfied,Agent_01,North,WH-South,1228.3,2976.34,5319.55
464,CUST01161,Meera Sharma,Male,44,Indore,Madhya Pradesh,India,Gold,ORD100117,29-Jan-2023,01/02/2023,Credit Card,Delivered,Home & Kitchen,LED Bulb Pack,5,2383.3,24.140672176801477,82.04,1627.16,10748.98,1,10.0,,Yes,Unsatisfied,Agent_18,East,WH-East,1046.54,6284.04,9039.78
465,CUST01215,Kabir Singh,FEMALE,54,Indore,Madhya Pradesh,India,Platinum,ORD102657,03/09/2024,09/05/2024,Net Banking,Delivered,Fashion,Running Shoes,4,1794.37,8.149062692452453,156.31,1186.66,7935.55,8,9.9,3.0,No,Satisfied,Agent_19,West,WH-North,,3365.57,6592.58
466,CUST00309,Diya Iyer,Male,46,Lucknow,Uttar Pradesh,India,Gold,ORD101815,08/24/2023,,Debit Card,Shipped,Beauty,Sunscreen SPF50,2,2351.76,43.14427739045021,47.18,481.36,3202.76,5,16.9,2.0,No,Unsatisfied,Agent_14,West,WH-West,,1728.06,2674.22
467,CUST00400,Neha Gupta,Male,47,Pune,Maharashtra,India,Silver,ORD102599,03/05/2024,10/05/2024,Credit Card,Delivered,Fashion,Leather Wallet,3,1733.21,6.143194467256807,211.8,878.44,5970.45,7,3.7,1.0,No,Very Satisfied,Agent_09,South,WH-East,474.01,3315.96,4880.21
468,CUST00834,Reyansh Reddy,MALE,49,Kolkata,West Bengal,India,Platinum,ORD100002,22-Apr-2024,23/04/2024,Net Banking,Shipped,Home & Kitchen,Non-Stick Pan,5,1140.27,13.487289844204863,95.78,887.83,5916.0,9,7.0,4.0,No,Unsatisfied,Agent_07,North,WH-South,1041.33,2907.45,4932.39
469,CUST00170,Sai Joshi,Male,34,,Madhya Pradesh,India,Silver,ORD100745,2023-04-22,2023-04-26,Credit Card,Shipped,Sports,Dumbbell Set,4,2196.17,6.863898316034918,174.0,1472.71,9828.42,2,35.4,4.0,No,Neutral,Agent_09,South,WH-West,1996.34,4538.66,8181.71
470,CUST01241,Ananya Gupta,Male,31,Indore,Madhya Pradesh,India,Regular,ORD101491,17/10/2023,23-Oct-2023,Cash on Delivery,Delivered,Fashion,Running Shoes,7,2362.55,5.931683090683213,54.22,2800.24,18411.34,20,4.7,4.0,No,Neutral,Agent_03,North,WH-West,3324.65,9377.77,15556.88
471,CUST01292,Sneha Gupta,Female,57,chennai,Tamil Nadu,India,Platinum,ORD100358,02-Apr-2023,06/04/2023,Credit Card,Shipped,Beauty,Lip Balm Set, 3 ,1058.63,17.561530075429996,116.7,471.27,3206.13,2,23.9,3.0,No,Very Satisfied,Agent_10,East,WH-East,366.09,1664.1,2618.16
472,CUST01010,Arjun Nair,Male,33,Bhopal,Madhya Pradesh,India,Silver,ORD101989,01/08/2024,2024-01-17,Credit Card,Cancelled,Sports,Football,1,1481.63,11.091890376807333,40.71,237.11,1595.11,4,2.3,2.0,No,Neutral,Agent_16,North,WH-North,190.18,849.29,1317.29
473,CUST00358,Reyansh Patel,Male,35,Indore,Madhya Pradesh,India,Silver,ORD103173,24/03/2023,2023-03-29,Credit Card,Delivered,Sports,Cricket Bat,4,2176.04,14.99235873725741,84.55,1331.86,8815.61,2,16.9,4.0,No,Satisfied,Agent_19,North,WH-North,1163.79,4819.0,7399.2
474,CUST00149,Ishaan Nair,Male,,Hyderabad,Telangana,India,Silver,ORD100852,2024-05-02,11-May-2024,Credit Card,Returned,Beauty,Face Wash,4,611.68,6.963398830090998,65.34,409.74,2751.43,3,1.3,3.0,No,Neutral,Agent_16,South,WH-West,503.96,1297.31,2276.35
475,CUST00866,Ishaan Mehta,Male,33,,Maharashtra,India,Regular,ORD103194,01/04/2023,2023-04-07,Net Banking,Delivered,Sports,Dumbbell Set,4,1020.04,18.285144187336726,96.68,600.14,4030.92,1,4.0,,Yes,Satisfied,Agent_14,South,WH-North,864.36,1772.92,3334.1
476,CUST00678,Karan Verma,Male,61, Lucknow ,Uttar Pradesh,India,Silver,ORD100370,07-Sep-2023,09/12/2023,UPI,Delivered,Beauty,Face Wash,2,1903.17,14.152267170606176,194.51,588.18,4050.35,6,23.9,3.0,Yes,Neutral,Agent_20,West,WH-East,164.86,2320.11,3267.66
477,CUST01010,Arjun Reddy, Male,18,Mumbai,Maharashtra,India,Regular,ORD102065,03/08/2023,11-Mar-2023,Credit Card,Returned,Beauty,Face Wash,3,1917.32,,74.61,1022.32,6776.49,6,8.8,5.0,No,,Agent_19,North,WH-West,1249.53,3333.1,5679.56
478,CUST01274,Sneha Gupta,Female,53,Indore,Madhya Pradesh,India,Regular,ORD102811,03/02/2023,02/07/2023,Debit Card,Returned,Fashion,Denim Jeans,3,1417.27,10.2470883441523,59.05,686.9,4562.07,5,2.3,5.0,No,Satisfied,Agent_13,North,WH-North,1050.87,2019.3,3816.12
479,CUST01050,Meera Mehta,Male,49,Lucknow,Uttar Pradesh,India,Regular,ORD100030,2023-11-29,07/12/2023,Debit Card,Delivered,Electronics,LED Monitor,5,2220.1,20.25806449812137,68.28,1593.32,10513.35,2,1.9,1.0,No,Very Satisfied,Agent_04,North,WH-East,1642.59,5547.56,8851.75
480,CUST00695,Pooja Gupta,Female,25,Ahmedabad,Gujarat,India,Platinum,ORD100486,07/04/2024,07/07/2024,UPI,Delivered,Home & Kitchen,Storage Boxes,3,1146.21,9.245444506475875,61.81,561.73,3744.25,1,3.4,4.0,No,Neutral,Agent_12,North,WH-West,,2087.08,3120.71
481,CUST01055,Aarav Singh,Female,20,Hyderabad,Telangana,India,Silver,ORD101893,2023-04-11,15/04/2023,Debit Card,Pending,Sports,Dumbbell Set,2,1238.36,8.571599509751096,58.88,407.6,2730.91,5,4.3,4.0,No,Satisfied,Agent_18,East,WH-West,,1466.11,2264.43
482,CUST00101,Neha Mehta,Female,30,Jaipur,Rajasthan,India,Silver,ORD100927,06-Mar-2024,12/03/2024,Net Banking,Delivered,Electronics,Bluetooth Earbuds,4,"1,744.36",0.20323740037336996,198.7,1253.39,8415.35,4,3.6,3.0,No,Very Satisfied,Agent_19,West,WH-East,731.3,4779.87,6963.26
483,CUST01496,Priya Mehta,Female,29, Ahmedabad ,Gujarat,India,Silver,ORD102790,06/12/2024,19-Jun-2024,Net Banking,Delivered,Electronics,LED Monitor,1,742.07,13.92003729184171,43.27,114.98,797.02,1,6.0,,Yes,Satisfied,Agent_12,South,WH-West,,339.0,638.77
484,CUST00824,Myra Joshi,Female,23,Bhopal,Madhya Pradesh,India,Silver,ORD100328,12/13/2024,2024-12-17,Cash on Delivery,Shipped,Beauty,Face Wash,6,1338.75,1.8892740628653366,26.24,1418.53,9325.51,2,5.0,1.0,Yes,Satisfied,Agent_05,South,WH-North,888.57,5547.4,7880.74
485,CUST00125,Ananya Reddy,Female,,LUCKNOW,Uttar Pradesh,India,Gold,ORD102410,2023-11-22,11/27/2023,Cash on Delivery,Delivered,Home & Kitchen,LED Bulb Pack,4,2028.08,7.756247241646518,121.77,1346.96,8951.84,7,9.9,3.0,No,Very Satisfied,Agent_04,West,WH-West,19.27,5995.11,7483.11
486,CUST00855,Vivaan Sharma,Male,32,Chennai,Tamil Nadu,India,Regular,ORD102991,24/05/2023,05/29/2023,Net Banking,Delivered,Sports,Yoga Mat,3,2337.04,27.293612072120624,47.62,917.56,6062.71,1,19.8,3.0,No,,Agent_10,East,WH-West,647.4,3484.95,5097.53
487,CUST00656,Pooja Reddy,FEMALE,43,mumbai,Maharashtra,India,Regular,ORD100444,12/23/2024,28/12/2024,Credit Card,Delivered,Electronics,Bluetooth Earbuds,3,2470.29,,80.74,1243.59,8233.16,2,3.1,,Yes,Neutral,Agent_09,South,WH-South,996.57,4587.93,6908.83
488,CUST00331,Rohan Nair,Male,40,Ahmedabad,Gujarat,India,Platinum,ORD100705,07-Oct-2024,2024-10-14,UPI,Pending,Home & Kitchen,LED Bulb Pack,4,830.71,12.402332036204264,91.24,523.93,3525.9,4,13.5,,No,Very Satisfied,Agent_13,North,WH-South,,1934.77,2910.73
489,CUST00462,Reyansh Gupta,Male,40,Chennai,Tamil Nadu,India,Silver,ORD100313,25-Dec-2024,27-Dec-2024,Debit Card,Shipped,Electronics,LED Monitor,6,2905.99,16.238865423037495,20.0,2628.82,17253.36,7,6.7,4.0,No,,Agent_12,North,WH-West,2929.47,9026.25,14604.54
490,CUST00524,Diya Mehta,Female,33,Mumbai,Maharashtra,India,Regular,ORD103794,2023-03-16,03/21/2023,UPI,Returned,Electronics,LED Monitor,5,661.82,24.389806661157518,118.65,450.36,3071.03,3,12.2,4.0,No,,Agent_01,South,WH-East,269.2,1663.81,2502.02
491,CUST01316,Reyansh Sharma,Female,22,Pune,Maharashtra,India,Silver,ORD104109,20-Nov-2023,24/11/2023,UPI,Delivered,Sports,Cricket Bat,4,2271.72,19.748508072301696,86.57,1312.62,8691.55,6,7.9,3.0,No,Very Unsatisfied,Agent_02,East,WH-Central,1508.71,4384.46,7292.36
492,CUST01492,Aditya Joshi,F,37,Delhi,Delhi,India,Silver,ORD102780,01/16/2024,23-Jan-2024,Debit Card,Shipped,Sports,Yoga Mat,7,547.17,8.981333173338397,20.0,627.51,4133.7,9,15.9,2.0,No,Very Satisfied,Agent_02,East,WH-North,1043.94,1794.74,3486.19
493,CUST01297,Rohan Sharma,Female,34,Jaipur,Rajasthan,India,Gold,ORD101095,2023-04-27,01/05/2023,UPI,Cancelled,Sports,Dumbbell Set,4,1687.18,28.99171446305965,79.72,862.59,5734.46,1,10.4,3.0,Yes,Neutral,  Agent_12  ,South,WH-North,496.66,3353.18,4792.15
494,CUST00740,Vivaan Gupta,FEMALE,41,Indore,Madhya Pradesh,India,Regular,ORD100904,23/06/2023,01/07/2023,Debit Card,Delivered,Home & Kitchen,Mixer Grinder,2,1349.28,20.225270575702734,73.94,387.5,2614.21,2,19.1,4.0,No,Neutral,Agent_15,North,WH-Central,252.39,1438.94,2152.77
495,CUST01180,Rahul Sharma,female,50,Chennai,Tamil Nadu,India,Silver,ORD103847,10/28/2024,02/11/2024,Net Banking,Delivered,Home & Kitchen,LED Bulb Pack,5,2365.6,10.317082412545046,91.33,1909.39,12608.42,2,9.0,4.0,No,Satisfied,Agent_07,North,WH-East,,5892.36,10607.7
496,CUST00365,Sneha Singh,MALE,36,Bhopal,Madhya Pradesh,India,Silver,ORD101550,2023-09-08,13-Sep-2023,Cash on Delivery,Delivered,Home & Kitchen,Non-Stick Pan,4,511.92,3.554125620829461,28.16,355.48,2358.54,1,9.9,3.0,No,Satisfied,Agent_17,South,WH-North,164.51,1426.75,1974.9
497,CUST01190,Karan Reddy,Female,29,Chennai,Tamil Nadu,India,Regular,ORD101136,01/08/2024,08/05/2024,Cash on Delivery,Delivered,Home & Kitchen,Storage Boxes,2,1265.45,,43.11,361.63,2413.81,1,2.6,3.0,No,Very Satisfied,Agent_07,West,WH-North,518.14,1086.19,2009.07
498,CUST01329,Sai Verma,Male,33,Kolkata,West Bengal,India,Platinum,ORD100600,2023-12-18,12/23/2023,Credit Card,Returned,Home & Kitchen,Storage Boxes,4,3026.48,,93.09,1905.59,12585.27,1,11.6,3.0,No,Satisfied,  Agent_20  ,East,WH-Central,2779.27,5808.64,10586.59
499,CUST01434,Pooja Mehta,Male,48,kolkata,West Bengal,India,Regular,ORD100415,2023-10-13,19/10/2023,UPI,Shipped,Home & Kitchen,LED Bulb Pack,3,2161.17,12.157653937067797,20.0,1025.15,6740.42,1,3.1,2.0,No,Satisfied,Agent_04,South,WH-East,1664.18,2985.94,5695.27
500,CUST01206,Arjun Nair,Male,40,Mumbai,Maharashtra,India,Gold,ORD101698,2023-11-26,12/02/2023,Cash on Delivery,Shipped,Fashion,Running Shoes,4,1692.85,4.6506955081420625,129.84,1162.17,7748.49,2,6.9,2.0,No,,Agent_15,South,WH-Central,1244.88,3919.59,6456.48
501,CUST00336,Diya Joshi,Male,,Indore,Madhya Pradesh,India,Silver,ORD102242,21-May-2024,2024-05-25,Net Banking,Returned,Beauty,Face Wash,5,1260.11,10.538599155899943,41.38,1014.58,6692.52,3,17.2,,No,Neutral,Agent_06,East,WH-West,₹1395.94,3184.66,5636.56
502,CUST00864,Kabir Nair,Female,39,Jaipur,Rajasthan,India,Regular,ORD100412,08/10/2024,2024-10-10,Debit Card,Delivered,Electronics,LED Monitor,6,1499.55,16.24019491714666,48.29,1356.5,8940.91,1,10.9,3.0,No,Satisfied,Agent_11,South,WH-West,367.28,5764.05,7536.12
503,CUST00197,Reyansh Gupta,Male,,Delhi,Delhi,India,Gold,ORD100450,08/06/2024,06/12/2024,Credit Card,Delivered,Electronics,Power Bank,4,566.34,7.038637788731432,157.36,379.06,2642.33,1,5.9,3.0,No,Satisfied,Agent_10,North,WH-Central,145.3,1424.19,2105.91
504,CUST01341,Aarav Singh,Male,32,AHMEDABAD,Gujarat,India,Silver,ORD100584,06-Mar-2024,11-Mar-2024,Credit Card,Delivered,Beauty,Lip Balm Set,3,2492.91,25.18326082940415,39.5,1007.16,6642.0,1,5.3,2.0,No,Very Satisfied,Agent_05,South,WH-Central,₹379.63,4169.05,5595.34
505,CUST01028,Neha Joshi,Female,50,Kolkata,West Bengal,India,Silver,ORD102673,23-Nov-2023,26-Nov-2023,Credit Card,Delivered,Home & Kitchen,Storage Boxes,7,2236.3,21.168100500520573,69.13,2221.28,14630.83,13,2.0,,No,Satisfied,Agent_13,West,WH-East,505.74,9544.27,12340.42
506,CUST00424,Karan Iyer,Female,42,Jaipur,Rajasthan,India,Regular,ORD103766,01/03/2023,04-Mar-2023,Net Banking,Delivered,Sports,Yoga Mat,3,"1,866.98",15.935070819490631,82.55,847.52,5638.5,1,1.8,4.0,No,Satisfied,  Agent_08  ,South,WH-East,,3748.31,4708.43
507,CUST00496,Aditya Singh,Female,41,Pune,Maharashtra,India,Regular,ORD103817,2023-03-23,01/04/2023,UPI,Shipped,Home & Kitchen,Non-Stick Pan,6,891.37,7.299321768044387,86.9,892.41,5937.15,7,15.8,4.0,No,Satisfied,Agent_17,East,WH-South,1571.81,2406.72,4957.84
508,CUST01457,Arjun Iyer,Male,40,Hyderabad,Telangana,India,Platinum,ORD103117,2024-03-18,23-Mar-2024,Credit Card,Returned,Home & Kitchen,LED Bulb Pack,2,2172.27,9.425741462051084,33.4,708.31,4676.74,6,6.4,5.0,Yes,Very Satisfied,Agent_16,South,WH-North,872.39,2320.93,3935.03
509,CUST00252,Arjun Singh,Male,32,Pune,Maharashtra,India,Silver,ORD100095,2023-10-15,2023-10-18,Cash on Delivery,Cancelled,Electronics,Power Bank,3,1290.68,33.18279902416699,152.75,465.69,3205.63,3,3.5,1.0,Yes,Very Satisfied,Agent_08,North,WH-West,629.52,1339.23,2587.19
510,CUST00986,Rahul Joshi,Female,18,Lucknow,Uttar Pradesh,India,Regular,ORD100377,08-Nov-2023,2023-11-13,Cash on Delivery,Delivered,Fashion,Running Shoes,5,689.88,8.790866512536184,129.8,566.31,3842.28,14,3.5,3.0,No,Neutral,Agent_08,South,WH-Central,865.81,1584.25,3146.17
511,CUST01214,Simran Singh,Male,32,Kolkata,West Bengal,India,Regular,ORD101364,2024-06-26,2024-06-30,Net Banking,Delivered,Fashion,Cotton T-Shirt,4,1722.09,5.710862859595366,141.77,1169.1,7805.85,3,2.8,,No,Unsatisfied,Agent_01,West,WH-South,429.26,4754.85,6494.98
512,CUST00530,Pooja Gupta,Female,,Pune,Maharashtra,India,Platinum,ORD103786,2024-05-09,2024-05-14,UPI,Cancelled,Fashion,Cotton T-Shirt,4,1129.02,12.137751032000054,49.26,714.23,4731.42,4,8.5,3.0,No,,Agent_02,South,WH-North,318.46,2885.98,3967.93
513,CUST00479,Kabir Gupta,Male,23,Ahmedabad,Gujarat,India,Gold,ORD104065,02/07/2023,07-Jul-2023,Debit Card,Pending,Fashion,Running Shoes,5,2181.12,21.57651588555559,50.87,1539.46,10142.88,2,1.1,,No,,Agent_18,East,WH-West,,4761.26,8552.55
514,CUST00007,Vivaan Singh,Female,26,hyderabad,Telangana,India,Silver,ORD100742,13-Nov-2024,11/17/2024,Net Banking,Delivered,Beauty,Sunscreen SPF50,3,1958.43,14.20321635727193,112.3,907.35,6060.46,18,2.6,4.0,No,,Agent_02,North,WH-Central,,2394.72,5040.81
515,CUST00036,Myra Iyer,Female,36,Bengaluru,Karnataka,India,Silver,ORD102389,2024-05-11,2024-05-18,Debit Card,Delivered,Beauty,Sunscreen SPF50,4,2436.04,18.706861012026543,84.39,1425.84,9431.56,1,12.5,4.0,No,Very Satisfied,Agent_10,South,WH-West,1315.14,5095.96,7921.33
516,CUST01299,Ishaan Reddy,Male,43,,Gujarat,India,Silver,ORD101949,21-Jul-2023,2023-07-25,Cash on Delivery,Returned,Sports,Football,4,525.05,9.941340097523076,89.01,340.45,2320.87,3,3.8,4.0,No,Satisfied,Agent_12,West,WH-East,179.68,1282.27,1891.41
517,CUST00652,Neha Verma,Female,26,Chennai,Tamil Nadu,India,Platinum,ORD102858,09/02/2024,2024-09-05,Debit Card,Cancelled,Sports,Cricket Bat,7,1735.07,6.670087627725415,20.0,2040.37,13395.75,3,21.5,2.0,No,,Agent_20,East,WH-East,1136.46,8138.55,11335.38
518,CUST00054,Pooja Joshi,Female,41,Kolkata,West Bengal,India,Regular,ORD101820,25-Jul-2023,2023-07-30,Cash on Delivery,Pending,Fashion,Denim Jeans,4,2581.41,18.356140039160078,55.84,1517.44,10003.53,3,5.8,4.0,No,Unsatisfied,Agent_07,East,WH-West,,5808.24,8430.25
519,CUST01013,Kabir Mehta,Male,29,Lucknow,Uttar Pradesh,India,Gold,ORD100289,2023-05-06,08/05/2023,Credit Card,Delivered,Fashion,Running Shoes,4,651.22,7.205125191211371,94.99,435.1,2947.29,7,13.9,3.0,No,Satisfied,Agent_17,East,WH-North,412.64,1474.47,850000.0
520,CUST00139,Karan Patel,Male,25,Delhi,Delhi,India,Regular,ORD103714,2023-10-23,25/10/2023,Debit Card,Cancelled,Electronics,Smartwatch,3,927.29,6.54184242782649,78.17,467.98,3146.03,6,2.0,3.0,No,Neutral,Agent_11,South,WH-Central,441.77,1611.96,2599.88
521,CUST00254,Sai Nair,Male,41,PUNE,Maharashtra,India,Gold,ORD103818,2023-04-14,21-Apr-2023,Debit Card,Delivered,Beauty,Hair Serum,4,1427.65,18.1831340712594,176.01,841.0,5689.24,3,14.6,,No,Very Unsatisfied,Agent_14,East,WH-East,134.99,3520.23,4672.23
522,CUST01192,Priya Verma,Male,,Bhopal,Madhya Pradesh,India,Regular,ORD100028,02/26/2024,03/02/2024,Cash on Delivery,Delivered,Home & Kitchen,LED Bulb Pack,5,702.31,13.966635820190353,137.69,543.8,3702.59,10,29.7,4.0,No,,Agent_16,East,WH-South,767.24,1572.37,3021.1
523,CUST00693,Myra Gupta,male,56,Chennai,Tamil Nadu,India,Regular,ORD100427,16/11/2024,,Debit Card,Delivered,Fashion,Cotton T-Shirt,6,3095.38,10.124436042356896,55.34,3004.55,19751.83,3,2.0,3.0,No,Satisfied,Agent_04,North,WH-West,1426.17,12205.88,16691.94
524,CUST00496,Reyansh Mehta,Male,46,Delhi,Delhi,India,Regular,ORD103032,07/06/2023,08/06/2023,Credit Card,Pending,Sports,Yoga Mat,3,620.0,4.585427304983266,68.75,319.45,2162.91,10,6.1,3.0,No,Satisfied,Agent_20,North,WH-East,,1057.02,1774.71
525,CUST00037,Arjun Reddy,Female,21,Jaipur,Rajasthan,India,Gold,ORD103681,12/16/2023,18-Dec-2023,Debit Card,Delivered,Sports,Football,6,941.71,2.9339249661563507,127.01,987.21,6598.71,1,33.0,,No,Neutral,Agent_15,North,WH-West,1187.58,3182.69,5484.49
526,CUST00844,Aarav Patel,Female,30,Bengaluru,Karnataka,India,Silver,ORD103643,2024-03-28,2024-03-30,Net Banking,Delivered,Sports,Dumbbell Set,5,632.25,13.338142279687554,252.35,493.13,3485.08,1,32.2,4.0,No,Very Satisfied,Agent_19,South,WH-Central,,1583.94,2739.6
527,CUST01488,Arjun Gupta, Female ,25,LUCKNOW,Uttar Pradesh,India,Gold,ORD101657,19-Apr-2024,2024-04-24,Debit Card,Delivered,Sports,Yoga Mat,5,1891.45,21.35189161149914,29.44,1338.83,8806.22,1,6.2,2.0,No,Very Satisfied,Agent_12,North,WH-North,2306.98,3762.7,7437.95
528,CUST00123,Kabir Singh,male,33,Jaipur,Rajasthan,India,Platinum,ORD100670,16-May-2024,05/22/2024,Debit Card,Shipped,Home & Kitchen,Non-Stick Pan,2,358.97,13.161024720002326,147.28,112.22,882.95,2,35.8,4.0,No,Unsatisfied,Agent_16,West,WH-Central,,387.42,623.45
529,CUST00617,Reyansh Gupta,Female,49,Bengaluru,Karnataka,India,Gold,ORD100729,2024-04-22,26-Apr-2024,Cash on Delivery,Delivered,Sports,Cricket Bat,6,660.23,14.2291629850655,167.66,611.59,4176.96,9,5.0,3.0,No,Satisfied,Agent_15,North,WH-South,274.02,2344.44,3397.71
530,CUST00349,Aarav Reddy,Male,18,,Delhi,India,Platinum,ORD101015,2023-09-20,09/23/2023,Cash on Delivery,Delivered,Fashion,Running Shoes,5,514.71,19.04784614360503,48.2,375.0,2506.54,1,4.0,,Yes,Very Unsatisfied,Agent_17,West,WH-West,342.59,1317.55,2083.34
531,CUST01033,Neha Gupta,Male,39,Bengaluru,Karnataka,India,Silver,ORD102817,07/05/2023,05/12/2023,Net Banking,Delivered,Fashion,Denim Jeans,4,1197.37,24.724009403118952,37.54,648.96,4291.83,4,23.4,2.0,Yes,Satisfied,Agent_20,East,WH-West,1088.95,1829.88,3605.33
532,CUST00241,Aarav Sharma,Male,28,Hyderabad,Telangana,India,Regular,ORD102966,07-Mar-2024,2024-03-12,Debit Card,Delivered,Electronics,Power Bank,4,1322.84,4.518170325609735,28.47,909.41,5990.17,1,10.1,4.0,No,Satisfied,Agent_06,West,WH-North,1170.35,2944.06,5052.29
533,CUST00302,Aditya Verma,Female,23,INDORE,Madhya Pradesh,India,Regular,ORD102169,2024-04-24,25/04/2024,Credit Card,Pending,Fashion,Leather Wallet,7,1568.41,30.760153258750215,82.88,1368.32,9052.95,2,23.3,3.0,No,Satisfied,Agent_18,East,WH-West,1429.5,4721.05,7601.75
534,CUST00976,Vivaan Iyer,Female,35,,Telangana,India,Regular,ORD101434,2024-04-20,26-Apr-2024,Cash on Delivery,Shipped,Fashion,Cotton T-Shirt,5,1002.95,8.151972409145188,49.61,829.07,5484.63,1,14.3,3.0,No,Unsatisfied,Agent_19,South,WH-South,536.35,3190.92,4605.95
535,CUST01453,Reyansh Gupta,Male,150,Kolkata,West Bengal,India,Regular,ORD103060,2024-02-12,15/02/2024,Net Banking,Returned,Beauty,Hair Serum,4,1789.4,11.296620967411602,139.36,1142.83,7631.22,3,4.3,3.0,Yes,Very Satisfied,Agent_03,East,WH-Central,,3398.04,6349.03
536,CUST01263,Neha Iyer,Female,21,Delhi,Delhi,India,Silver,ORD100532,14/08/2024,18-Aug-2024,Debit Card,Cancelled,Sports,Dumbbell Set,3,1186.56,3.3866587034601796,149.58,619.04,4207.75,11,4.7,3.0,No,Unsatisfied,Agent_04,South,WH-North,428.58,2241.93,3439.13
537,CUST00309,Kabir Joshi,Female,22,Indore,Madhya Pradesh,India,Regular,ORD101982,2023-09-29,04/10/2023,UPI,Delivered,Beauty,Hair Serum,5,2099.64,9.262498732749052,21.09,1714.64,11261.53,7,13.0,3.0,No,Unsatisfied,  Agent_20  ,West,WH-South,1211.0,6579.07,9525.8
538,CUST01227,Rohan Verma,Female,25,Indore,Madhya Pradesh,India,Gold,ORD102431,06-Mar-2024,14/03/2024,Net Banking,Cancelled,Home & Kitchen,LED Bulb Pack,5,2091.94,27.679736811966222,59.51,1361.61,8985.6,5,7.0,4.0,No,Neutral,Agent_18,West,WH-East,1535.84,4607.52,7564.48
539,CUST01287,Neha Gupta,Male,42,Bengaluru,Karnataka,India,Regular,ORD102686,19/02/2024,02/22/2024,UPI,Delivered,Electronics,Bluetooth Earbuds,6,721.46,2.3637997802841824,106.94,760.76,5094.14,12,16.0,2.0,No,Neutral,Agent_12,South,WH-North,,2493.22,4226.44
540,CUST00548,Priya Nair,male,21,Lucknow,Uttar Pradesh,India,Gold,ORD100748,05-Dec-2023,13/12/2023,Cash on Delivery,Delivered,Electronics,Power Bank,2,853.42,25.101077457681832,86.8,230.11,1595.31,2,17.5,,No,Satisfied,Agent_18,East,WH-West,126.05,835.44,1278.4
541,CUST00938,Neha Gupta,Male,28,Jaipur,Rajasthan,India,Silver,ORD100539,2024-08-05,08/08/2024,UPI,Delivered,Fashion,Denim Jeans,2,1089.69,2.613366718026092,32.68,382.04,2537.14,2,5.3,2.0,No,,Agent_12,East,WH-East,,1341.71,2122.42
542,CUST01372,Neha Patel,Male,45,Bhopal,Madhya Pradesh,India,Gold,ORD101749,29/12/2023,02-Jan-2024,Net Banking,Cancelled,Sports,Dumbbell Set,1,2652.3,18.850163058063664,102.45,387.42,2642.21,15,5.4,3.0,No,Very Unsatisfied,Agent_01,West,WH-Central,568.42,1094.05,2152.34
543,CUST00954,Rohan Reddy,Female,,Hyderabad,Telangana,India,Regular,ORD102021,20/09/2024,25/09/2024,Debit Card,Delivered,Home & Kitchen,Storage Boxes,2,1492.48,15.931275803846809,52.76,451.7,3013.88,10,7.5,3.0,No,Neutral,Agent_20,North,WH-South,494.28,1510.68,2509.42
544,CUST01068,Ananya Nair,Female,,Lucknow,Uttar Pradesh,India,Regular,ORD101382,08/27/2023,30/08/2023,UPI,Delivered,Fashion,Denim Jeans,2,1977.59,,69.27,706.54,4701.02,3,7.3,4.0,No,Very Unsatisfied,Agent_17,West,WH-East,1211.87,1937.53,3925.21
